208     1093.7     0
209     1072.12     0
210     1070.04     0
210     1086.95     0
211     1117.76     0
211     1761.19     0
211     1089.1     0
211     1066.86     0
211     1095.28     0
211     1084.13     0
211     821.146     0
211     1065.49     0
211     842.607     0
211     1068.2     0
212     603.905     0
212     818.782     0
212     1082.18     0
213     606.582     0
213     1079.22     0
