157     780.128     0
158     633.749     0
158     730.833     0
159     263.496     0
     
161     574.439     0
161     597     0
161     827.093     0
162     282.955     0
162     568.043     0
162     596.945     0
162     619.686     0
163     798.914     0
164     625.441     0
164     827.281     0
165     579.698     0
165     719.022     0
166     737.485     0
166     754.305     0
166     773.531     0
167     784.563     0
167     807.359     0
168     750.55     0
169     304.734     0
169     484.642     0
170     548.671     0
170     804.319     0
171     721.876     0
171     797.987     0
172     716.064     0
     
174     771.792     0
175     888.593     0
     
177     723.864     0
177     756.777     0
     
     
180     733.375     0
181     734.598     0
181     865.867     0
181     886.464     0
182     720.413     0
     
184     754.78     0
185     591.199     0
185     781.22     0
186     719.74     0
186     744.543     0
187     207.6     0
187     715.409     0
188     164.184     0
189     835.802     0
190     102     0
191     710.58     0
191     741.515     0
192     113.582     0
192     687.153     0
192     769.705     0
193     776.3     0
193     826     0
194     777.383     0
194     822.173     0
194     829.592     0
194     837.172     0
195     298.402     0
195     706.242     0
195     708     0
196     706.362     0
196     707.539     0
196     716.5     0
196     837.603     0
197     706.404     0
197     736.745     0
198     706.814     0
198     757.763     0
198     787.874     0
199     709.68     0
199     785.933     0
200     290.72     0
201     726.547     0
202     319.275     0
202     727.879     0
202     817.69     0
203     727.947     0
204     303.149     0
204     613.5     0
204     732.582     0
205     731.766     0
205     747.364     0
206     684.019     0
206     729.677     0
206     755     0
206     764.689     0
206     815.989     0
207     730.294     0
207     737.226     0
208     301.655     0
208     787.722     0
209     814.679     0
210     774.308     0
210     787.829     0
211     569.89     0
211     746.842     0
211     761.897     0
211     774.226     0
211     777.805     0
211     787.595     0
211     804.31     0
211     813.793     0
211     818.107     0
211     834.169     0
212     728.786     0
212     749.437     0
212     769.706     0
213     729.672     0
213     787.903     0
